UUID,Site_Code,State_Key,District,Latitude,Longitude,Land_Use,Elevation_m,Slope_deg,Dist_to_Road_km,Pop_Density_sqkm,Land_Value_USD_sqm,Suitability_Score
E310B73F,IN-TON-2544,IND,Tonk,26.37305488190576,75.2271784456172,Agricultural,281.13,3.27,2.13,292,8091.47,86.3
161FD94E,IN-BUN-83AB,IND,Bundi,25.562998365077075,76.05453295516628,Residential,378.2,3.3,3.53,2273,6425.65,94.42
9DB03D74,IN-BUN-C018,IND,Bundi,25.65896832499046,75.52172454721622,Industrial,330.36,2.24,2.23,116,7781.67,76.69
D2E486B6,IN-BUN-B85E,IND,Bundi,25.158326458318005,75.46109863636053,Industrial,489.67,3.42,2.77,832,6967.78,87.16
1A607806,IN-BUN-7AC9,IND,Bundi,25.29588919430787,75.91581989106773,Commercial,655.14,1.27,1.12,990,12215.48,69.28
013FCFFD,IN-BUN-FDC8,IND,Bundi,25.07273415111585,75.67627196083565,Commercial,0.0,5.62,0.35,300,18611.45,88.57
B464D529,IN-BUN-DBEC,IND,Bundi,25.517643729822193,76.08195658654914,Agricultural,444.31,2.74,1.64,1137,9908.7,75.56
EC150A1F,IN-BUN-B1C4,IND,Bundi,25.4301129269353,75.42690647958018,Residential,459.91,7.29,0.6,1444,16206.18,93.45
F7604FB9,IN-BUN-4C56,IND,Bundi,25.07036864920196,75.47655497770796,Industrial,976.16,0.68,1.23,100,11251.47,89.89
4FB0B68B,IN-BUN-AE74,IND,Bundi,25.70261339960874,75.77432156727956,Agricultural,599.24,8.12,9.02,323,2623.37,38.39
250F24EA,IN-BUN-02B7,IND,Bundi,25.17681348580917,75.48054354838149,Residential,558.79,3.02,2.58,1192,7454.56,72.23
B4EE4AED,IN-BUN-8975,IND,Bundi,25.534351217373157,75.46473025269961,Residential,0.0,0.25,6.45,362,3500.81,51.88
A185C3D9,IN-JAI-1347,IND,Jaipur,27.761792578811317,76.2057918052165,Agricultural,295.66,3.61,3.85,579,5386.7,86.98
66E141B9,IN-JAI-8DE9,IND,Jaipur,26.714408278126264,75.47858041849469,Residential,732.29,0.15,10.35,623,2451.3,45.92
2DC8CDA5,IN-JAI-F233,IND,Jaipur,26.620111785343582,75.26604341285758,Industrial,0.0,1.04,3.38,301,5834.25,82.98
82A6C775,IN-JAI-F344,IND,Jaipur,27.265495219532838,75.46372394715365,Commercial,237.88,9.22,3.99,889,5364.54,68.23
55F18C01,IN-JAI-3829,IND,Jaipur,27.40898757555506,75.98275235126141,Residential,355.73,1.77,4.0,380,5155.91,70.68
4FA73FCC,IN-JAI-C9B2,IND,Jaipur,26.708192785981137,75.44708122912658,Residential,869.14,1.66,1.84,3643,10254.99,84.54
A5D76962,IN-JAI-AF41,IND,Jaipur,26.57812615897143,75.13196745704758,Industrial,715.78,3.4,6.83,1893,3949.1,61.04
EF1128F9,IN-JAI-46DE,IND,Jaipur,27.218559117668974,76.09191199307556,Industrial,431.48,4.61,0.6,190,15745.45,89.76
598C711B,IN-JAI-62CE,IND,Jaipur,26.928761604718304,75.9090343221653,Agricultural,665.15,3.79,2.05,831,8528.09,69.79
AEDFAFAA,IN-JAI-1ABE,IND,Jaipur,26.90341308170515,75.40804844818584,Commercial,878.21,3.54,4.25,254,4865.15,76.66
F53149FE,IN-JAI-FCE5,IND,Jaipur,27.10205585482221,75.50076532829526,Industrial,178.77,3.39,6.44,733,3653.1,49.76
1A398CFE,IN-JAI-14D7,IND,Jaipur,27.158844107820208,75.44146235992693,Residential,478.84,5.37,7.11,672,3352.65,65.84
620DBFBD,IN-JAI-5EE0,IND,Jaipur,27.079412955213478,76.01499373169631,Industrial,590.73,7.15,2.37,7385,10379.54,86.86
BB1D1973,IN-KOT-9B26,IND,Kota,25.48865697331582,76.35782977438991,Commercial,404.9,10.65,3.74,3627,6721.16,78.27
D98F7019,IN-KOT-6A63,IND,Kota,25.305402734720165,76.2683775279618,Commercial,512.88,1.5,5.23,6280,6526.07,58.54
4675A4CE,IN-KOT-CAB0,IND,Kota,25.298396933277168,76.21756223302675,Commercial,349.51,2.01,1.39,258,10572.26,70.41
CC1F3751,IN-KOT-68A9,IND,Kota,25.032129206408964,76.10488900090576,Commercial,602.64,3.58,2.63,100,6922.94,84.8
090BC30F,IN-KOT-19F5,IND,Kota,24.896855683568603,75.76653231798986,Commercial,387.65,2.19,3.01,347,6375.81,72.01
4307BA41,IN-KOT-0D76,IND,Kota,24.740593503015194,75.94350464063568,Agricultural,781.97,3.53,3.09,841,6444.99,76.68
18D8BE94,IN-KOT-7BA1,IND,Kota,24.958431189465564,76.11508486601285,Agricultural,1007.56,3.67,7.84,372,2977.22,39.81
93975019,IN-KOT-E978,IND,Kota,24.860635201100187,76.11836149791549,Residential,447.88,1.25,3.85,1354,5701.64,90.19
28B25572,IN-KOT-EC57,IND,Kota,24.944514257631884,75.84184223679996,Residential,0.0,12.78,1.57,335,9865.39,88.97
D88A1F4B,IN-KOT-4EE7,IND,Kota,24.8109535704289,75.92642758135044,Commercial,241.7,1.56,3.69,100,5365.29,74.79
78C9F7DC,IN-KOT-C5D5,IND,Kota,25.467652317141386,76.48943493680189,Agricultural,114.94,8.81,8.79,1077,2983.92,37.6
B6FD9802,IN-KOT-7818,IND,Kota,25.545168059680538,76.5102431787885,Agricultural,565.4,4.88,5.37,849,4266.04,65.59
7FF5548C,IN-KOT-1247,IND,Kota,24.860474984958085,76.2539646457842,Residential,414.36,0.11,3.9,1151,5559.03,85.25
DFDBEC35,IN-PAL-DA5C,IND,Pali,24.7804099218439,73.18206536434187,Agricultural,694.96,5.16,0.21,286,20790.49,66.13
84F60325,IN-PAL-EABF,IND,Pali,26.07624949299501,73.21315723919886,Industrial,508.56,6.42,0.48,149,16972.49,80.0
285924CB,IN-PAL-7370,IND,Pali,25.21038127074702,73.43242337891422,Industrial,309.17,3.76,3.1,1812,6819.54,77.34
3158FC25,IN-PAL-675A,IND,Pali,25.10311805148249,73.1394376422141,Agricultural,527.13,2.78,2.32,704,7808.73,84.76
563D1245,IN-PAL-FDC2,IND,Pali,25.799745428835926,72.94672245663739,Residential,941.2,5.03,7.94,2364,3740.91,31.99
0FC0FE32,IN-PAL-EAC9,IND,Pali,26.22271059665417,74.20696182000488,Residential,1121.55,2.76,5.76,584,3929.39,46.96
0DED4F32,IN-PAL-7269,IND,Pali,25.64603855698709,73.37160744811823,Industrial,629.35,6.43,5.26,1902,4756.21,80.67
FCC211B2,IN-PAL-495D,IND,Pali,25.959840007143395,73.86179876425749,Industrial,463.73,1.15,3.91,1556,5713.72,71.48
C525C260,IN-PAL-56DD,IND,Pali,25.164129402599077,73.22560476036305,Residential,783.26,1.99,5.37,949,4303.02,61.75
297DBBDD,IN-PAL-C8D0,IND,Pali,25.31602492473956,73.58446272481557,Agricultural,0.0,1.38,2.01,2398,9266.11,74.82
B294A9D4,IN-PAL-3714,IND,Pali,25.941570909907224,74.1266850442496,Industrial,713.53,12.37,6.02,1616,4208.74,72.02
2858FC85,IN-PAL-FF21,IND,Pali,25.572768184096606,73.19581318675013,Agricultural,0.0,3.11,0.17,6965,24151.16,98.54
C4EE56FD,IN-PAL-9F3E,IND,Pali,25.248392377869592,73.56409817649404,Agricultural,182.39,3.04,1.74,998,9530.5,75.9
48BD1E60,IN-PAL-2FDA,IND,Pali,26.215212595206907,74.35043195713097,Commercial,0.0,3.6,9.53,251,2473.94,47.05
E67F07A7,IN-PAL-DDA6,IND,Pali,25.17852366298513,72.95079362198102,Commercial,197.57,4.43,3.18,481,6173.9,94.7
03875A8A,IN-RAJ-E431,IND,Rajsamand,25.02503656651972,74.26626945190239,Industrial,491.93,0.98,7.68,1417,3447.66,39.44
1B80714E,IN-RAJ-D2F3,IND,Rajsamand,25.663530518235323,74.02620431743651,Residential,106.61,5.35,4.03,288,5086.11,78.84
630E7E33,IN-RAJ-D963,IND,Rajsamand,25.96911691663079,74.37077218182718,Residential,635.67,0.41,0.3,277,19375.05,88.67
D8322245,IN-RAJ-1319,IND,Rajsamand,25.04316121121412,73.78689901431454,Industrial,592.7,9.26,4.87,855,4597.7,61.46
298D069A,IN-RAJ-4C8D,IND,Rajsamand,25.313015972385443,73.71780775570993,Commercial,652.06,3.9,3.21,718,6222.8,72.63
01046C68,IN-RAJ-3AD5,IND,Rajsamand,25.434909013653282,73.96155716428714,Residential,905.63,6.14,2.19,437,8002.32,80.84
05DFE4E6,IN-RAJ-425A,IND,Rajsamand,25.182404775610394,73.92183231235549,Agricultural,111.27,4.6,2.09,3864,9631.67,79.82
F3FDCC1E,IN-RAJ-AAC5,IND,Rajsamand,25.68430260691479,74.00411069754641,Residential,134.21,1.38,2.78,1054,7036.85,67.97
5FBEDDF4,IN-RAJ-B46E,IND,Rajsamand,25.49528382553863,73.89164850711201,Agricultural,526.28,0.3,1.88,666,8934.31,92.65
C9570458,IN-AJM-E1D6,IND,Ajmer,26.443988854949495,75.00381517724144,Industrial,519.06,3.73,3.59,254,5550.01,65.44
5A883C93,IN-AJM-35D0,IND,Ajmer,26.093056749141596,75.19320749073613,Residential,640.46,6.75,7.52,609,3176.7,49.0
44E2B374,IN-AJM-540C,IND,Ajmer,26.374499764130505,74.73501447148503,Industrial,899.26,8.95,1.12,100,11837.76,90.28
5F349CD5,IN-AJM-916C,IND,Ajmer,26.42472031564519,74.91520027425075,Agricultural,618.86,9.47,5.27,927,4355.52,78.32
157DC8DD,IN-AJM-2D53,IND,Ajmer,26.864080529340132,74.9539513896344,Agricultural,798.2,3.11,3.28,217,5931.77,63.93
092B6DEB,IN-AJM-BF65,IND,Ajmer,26.006143129872992,74.8490551883537,Commercial,26.23,2.67,10.73,1085,2564.53,39.92
3A05F663,IN-AJM-4EAF,IND,Ajmer,26.210862671996654,74.99242611926645,Agricultural,495.88,6.22,10.3,163,2277.83,39.12
9B6DE0EF,IN-AJM-3711,IND,Ajmer,26.48666374331608,74.82508909256029,Commercial,879.9,8.25,1.98,221,8472.54,84.11
2155337F,IN-AJM-F79E,IND,Ajmer,26.441846487733752,74.8790750080396,Industrial,258.72,3.24,1.79,885,9301.32,76.05
59A09B36,IN-AJM-22B7,IND,Ajmer,25.982789947598107,74.5729888864093,Residential,650.41,9.52,1.66,488,9598.06,78.38
F07BA3E8,IN-AJM-C93E,IND,Ajmer,26.49177042225959,75.11749698999829,Agricultural,301.97,0.47,4.25,1789,5473.84,90.19
1E61C3EF,IN-AJM-B949,IND,Ajmer,25.79800433265705,75.06295725632306,Agricultural,464.16,8.44,3.02,666,6492.72,77.09
3C3B95F0,IN-AJM-B906,IND,Ajmer,25.76708858403971,75.24302760596741,Commercial,593.24,2.88,6.06,333,3675.35,49.41
F4059CED,IN-AJM-647D,IND,Ajmer,25.972021560078392,74.40222943284412,Industrial,238.35,3.83,3.87,100,5175.04,80.36
23597502,IN-AJM-6EB9,IND,Ajmer,26.654532405273212,74.9806178086903,Commercial,451.06,6.4,1.1,408,12046.85,93.79
F8B80BA1,IN-BHA-1785,IND,Bharatpur,27.03193435503667,77.37889507973424,Industrial,174.52,0.66,3.71,111,5351.83,80.35
E13466F7,IN-BHA-75AF,IND,Bharatpur,27.053212573608768,77.15034423533334,Residential,382.05,4.12,1.22,216,11345.99,89.09
149ADCA3,IN-BHA-F2FA,IND,Bharatpur,27.328338314725844,77.30002340512938,Residential,484.18,1.86,3.41,743,5966.23,88.68
991245F8,IN-BHA-C6AB,IND,Bharatpur,26.91461094106791,77.41444266532058,Residential,297.34,5.82,5.52,1492,4434.39,78.53
30F76D05,IN-BHA-E367,IND,Bharatpur,27.539587988948703,77.34220689517643,Agricultural,440.09,4.42,2.79,446,6769.16,94.86
11E40385,IN-BHA-3A34,IND,Bharatpur,27.587135917641874,77.23980713678101,Residential,575.36,0.92,3.91,734,5385.06,85.43
B07546C1,IN-BHA-708A,IND,Bharatpur,26.86286760955438,77.0910928954564,Agricultural,299.53,0.96,6.69,4062,4875.49,57.15
1A153070,IN-BHA-2C3D,IND,Bharatpur,27.00823953481181,77.11936953075477,Residential,456.16,2.48,8.28,105,2736.16,56.22
62BDFA9C,IN-BHA-0E19,IND,Bharatpur,27.1026172798598,77.50769942438082,Agricultural,0.0,10.59,5.65,1058,4181.78,79.38
2BDAF6FE,IN-BHA-D818,IND,Bharatpur,27.55721289531217,77.30534261596995,Residential,255.57,1.62,5.69,223,3827.38,59.09
AE8DDB11,IN-BHA-F423,IND,Bharatpur,27.496705358241623,77.13356976621182,Agricultural,0.0,0.62,5.27,380,4138.49,82.82
216F0D2B,IN-BHA-3E41,IND,Bharatpur,27.20171913134465,77.45842026051496,Residential,1148.34,4.51,1.38,637,10744.97,91.98
41A5D330,IN-BHA-90A0,IND,Bharatpur,27.546139551067004,77.22074062736634,Residential,509.92,1.47,1.86,100,8777.68,91.55
CA24AB06,IN-DUN-400D,IND,Dungarpur,23.908373475876335,74.04131695719525,Commercial,369.17,2.95,3.89,530,5320.86,91.81
A38909EE,IN-DUN-E9E3,IND,Dungarpur,23.937853877029436,74.12672698840572,Agricultural,127.5,5.61,3.73,445,5460.56,82.21
09D5DE3E,IN-DUN-C8DE,IND,Dungarpur,23.846692683398132,74.1254854236037,Industrial,333.67,6.29,7.98,100,2823.46,48.32
7A23942D,IN-DUN-7814,IND,Dungarpur,23.686532934173112,73.87091477795663,Agricultural,412.23,5.8,6.76,586,3455.76,45.17
32A6BE27,IN-DUN-8770,IND,Dungarpur,23.741857824132538,74.04488723624797,Agricultural,954.5,1.21,2.18,393,8020.18,77.94
E597D693,IN-DUN-BB41,IND,Dungarpur,24.00977272620957,74.14489396687478,Agricultural,415.79,5.2,2.87,138,6510.62,67.13
CFD8BDB6,IN-DUN-1B87,IND,Dungarpur,23.71847927883908,73.74227853490586,Industrial,464.58,1.08,6.48,100,3384.36,49.08
DFD47E2D,IN-DUN-A455,IND,Dungarpur,23.876281359197467,73.68135391372046,Industrial,153.21,4.67,4.93,309,4341.6,75.76
D143CEAD,IN-DUN-FE2D,IND,Dungarpur,23.75482296646461,73.92002212974677,Commercial,863.03,1.07,7.3,3101,4251.64,61.9
0E2DBA79,IN-DUN-4B9F,IND,Dungarpur,23.735996058468086,73.85914390165951,Residential,853.42,0.99,3.35,2650,6807.57,63.99
4BEE93E2,IN-DUN-5335,IND,Dungarpur,23.473810101172674,73.66191259491987,Commercial,661.63,3.25,5.86,301,3762.81,57.95
08717B83,IN-DUN-A850,IND,Dungarpur,23.49370858590502,73.76092447320386,Commercial,238.35,0.02,5.51,441,4014.32,76.29
02847D51,IN-CHI-5FA6,IND,Chittaurgarh,24.30225319845317,74.4725155786419,Residential,196.84,0.28,0.1,160,22791.33,79.43
C361BE02,IN-CHI-590B,IND,Chittaurgarh,24.999598352131876,75.4555232765586,Agricultural,430.04,1.48,0.89,156,13307.0,90.64
3B25A286,IN-CHI-FF5C,IND,Chittaurgarh,24.645450919805388,74.2966517012206,Commercial,676.01,5.59,7.45,2238,3854.95,51.35
5EF4A078,IN-CHI-FCA2,IND,Chittaurgarh,24.88995063768437,75.44355071022812,Agricultural,389.91,0.52,4.61,1412,5023.15,80.04
01200432,IN-CHI-2248,IND,Chittaurgarh,24.906066543114072,74.43504068004736,Commercial,704.89,4.02,8.88,148,2589.6,52.01
0266E512,IN-CHI-B87E,IND,Chittaurgarh,24.947373881350103,74.45029357373028,Residential,328.32,1.95,1.11,293,11958.84,75.08
3D9CAD1C,IN-CHI-7F6D,IND,Chittaurgarh,24.996367111227404,74.95258988940589,Agricultural,766.65,2.45,10.54,235,2261.27,53.26
28CB8A60,IN-CHI-467A,IND,Chittaurgarh,25.074686258921375,74.3896915532562,Agricultural,348.78,4.63,2.43,661,7546.93,77.73
04F1C563,IN-UDA-CE3F,IND,Udaipur,24.72424767539797,73.38063714184935,Agricultural,205.54,11.79,7.57,822,3247.01,49.87
34913DC2,IN-UDA-6F59,IND,Udaipur,24.470895039898668,73.52242106588426,Agricultural,884.81,1.63,5.04,454,4319.46,68.08
02FADCA9,IN-UDA-D578,IND,Udaipur,24.926087257014522,73.4800783194667,Industrial,1079.82,2.27,0.82,3230,15061.82,69.25
9F18D05B,IN-UDA-DD1F,IND,Udaipur,24.661626893631702,73.79168006141616,Commercial,770.89,1.78,6.36,228,3488.83,57.81
C8F4E166,IN-UDA-75F0,IND,Udaipur,24.492632152385692,73.31863346556173,Industrial,46.32,9.79,2.34,5210,9571.06,77.83
D4EC2A51,IN-UDA-EE55,IND,Udaipur,24.35148369817153,73.32619187966984,Industrial,548.16,5.83,3.82,1139,5641.39,88.62
3923E75C,IN-UDA-E0D3,IND,Udaipur,24.116195021048497,73.90480929076016,Industrial,395.44,0.46,2.17,379,8036.93,73.56
672A12CA,IN-UDA-3CCE,IND,Udaipur,24.192038986691294,74.27253881430946,Residential,391.63,3.37,4.31,352,4853.17,63.01
18F75B7F,IN-UDA-2C34,IND,Udaipur,25.014805041200756,73.44204622712444,Agricultural,465.42,2.15,3.53,1313,6043.52,66.71
A9F818F4,IN-UDA-4F05,IND,Udaipur,23.985957821421874,73.56443518573083,Residential,0.0,2.59,4.3,324,4847.46,84.93
C0FD782A,IN-UDA-D4A2,IND,Udaipur,24.25150629766879,73.6193850319023,Agricultural,620.82,1.5,1.18,100,11523.8,66.99
DCD7D519,IN-UDA-8815,IND,Udaipur,24.61031212907134,73.71617455737314,Residential,825.41,5.27,2.78,386,6775.96,92.04
ED5F538D,IN-JAL-1363,IND,Jalor,25.343281901161372,72.55995784914565,Agricultural,831.99,9.65,0.8,134,13928.59,75.98
AC79A8C6,IN-JAL-2014,IND,Jalor,25.007830590907975,72.07950004432227,Industrial,521.66,0.49,8.78,765,2861.3,54.0
830890AD,IN-JAL-B245,IND,Jalor,25.26896973412912,71.95349172133466,Industrial,392.29,3.2,2.48,15797,13499.28,76.09
AD341C0E,IN-JAL-DCE9,IND,Jalor,24.720753150034213,71.42317961713252,Industrial,626.36,17.66,3.19,6167,8434.41,70.48
3FE0DB04,IN-JAL-0A63,IND,Jalor,24.901686494480934,71.37881405654088,Industrial,755.92,0.3,2.07,3123,9403.79,71.86
C3350B18,IN-JAL-9652,IND,Jalor,25.057369704951217,72.51150079986452,Residential,787.92,8.96,2.22,18796,15279.28,72.92
A5DF4C66,IN-JAL-02C5,IND,Jalor,25.093964535989205,72.59551350412048,Industrial,424.56,1.94,0.98,218,12742.56,72.04
BBB3C3C7,IN-JAL-1F7F,IND,Jalor,25.36600491136006,72.4892900355994,Residential,427.99,1.6,5.73,371,3861.19,77.05
7AB6AF74,IN-JAL-2E31,IND,Jalor,24.707566466702275,72.13140132449446,Industrial,1171.82,0.03,1.73,1052,9592.36,84.01
60CE58C4,IN-JAL-B644,IND,Jalor,24.821003111503867,71.40263697070495,Agricultural,499.4,1.78,2.67,100,6849.83,75.91
C3F11334,IN-JAL-C031,IND,Jalor,24.842873302121937,71.79813023061895,Commercial,498.21,4.83,3.97,1954,5815.7,77.77
CBFC784A,IN-JAL-7036,IND,Jalor,25.275124185546417,71.93854700337074,Residential,588.98,3.12,0.74,100,14435.37,70.43
7852C06A,IN-JAL-0007,IND,Jalor,25.241356946928455,72.7557127185901,Commercial,446.32,3.94,6.44,749,3657.68,69.61
342D70FE,IN-JAL-AB00,IND,Jalor,24.766446534093063,72.02418364465126,Industrial,659.25,2.38,1.63,194,9591.16,82.22
1E97E21A,IN-JAL-5D1B,IND,Jalor,24.726747990783657,72.25705998732816,Agricultural,150.53,3.15,3.13,477,6250.59,85.04
E896E262,IN-JAL-947E,IND,Jalor,25.354174944471225,72.06074563721927,Commercial,298.93,5.05,3.96,293,5162.85,88.89
F2D7BB5C,IN-JAL-C56E,IND,Jalor,25.144627933681196,72.20314932163973,Agricultural,807.08,4.12,1.39,319,10570.92,80.05
BEB6F435,IN-JAL-CCBA,IND,Jalor,24.758724582206487,72.18044981448425,Residential,592.4,0.84,7.33,1018,3409.39,35.63
4FC378F7,IN-DAU-67D4,IND,Dausa,26.869743839809107,76.53359721736891,Residential,468.46,9.46,2.0,1315,8845.49,87.56
0BC72818,IN-DAU-5C9C,IND,Dausa,26.98860524804427,76.52872347646675,Commercial,942.9,3.65,3.05,100,6212.5,69.57
D77F2123,IN-DAU-0D10,IND,Dausa,26.601729827483194,76.35900102654549,Industrial,265.07,6.12,10.27,189,2294.57,49.84
BE7E617E,IN-DAU-CC34,IND,Dausa,26.945721033031333,76.62285088124884,Agricultural,662.35,4.69,3.21,483,6132.4,71.05
CA70DFDF,IN-DAU-2450,IND,Dausa,26.633957975562723,76.27478895097305,Industrial,645.34,9.01,1.65,210,9507.59,82.8
D05DD491,IN-DAU-B7B6,IND,Dausa,26.791508282150932,76.41381882419472,Industrial,905.45,5.77,4.6,653,4724.1,83.58
1BFC269A,IN-DAU-E609,IND,Dausa,26.51218033958111,76.16881545778052,Commercial,463.44,5.76,3.64,515,5598.55,70.0
AE9B32FA,IN-DAU-7904,IND,Dausa,26.662296472486993,76.36692037049575,Agricultural,518.55,0.96,10.76,100,2165.63,35.75
CBA8A8F5,IN-DAU-D873,IND,Dausa,26.837965594418545,76.32486845712431,Commercial,399.45,4.15,8.58,1434,3182.74,42.51
35B7FA39,IN-DAU-C2DB,IND,Dausa,26.917690443712324,76.62928430573722,Industrial,499.66,1.62,3.41,917,6030.51,74.73
F443D9A3,IN-DAU-D945,IND,Dausa,26.80454899017549,76.50950494993943,Agricultural,159.2,8.48,6.66,5929,5635.04,43.76
940CCF43,IN-DAU-9343,IND,Dausa,26.918463538597635,76.98947123511526,Agricultural,433.62,4.34,3.3,644,6073.14,84.16
6A9942C0,IN-SIR-CF09,IND,Sirohi,25.076086027432,72.72198765130136,Agricultural,7.79,2.41,3.06,1848,6891.35,71.92
E54E7F43,IN-SIR-AFD1,IND,Sirohi,24.657160643532443,72.91581287158382,Residential,105.43,0.58,5.76,694,3974.3,61.19
DAD33349,IN-SIR-281C,IND,Sirohi,24.790109617401217,72.70131288200147,Residential,152.23,0.9,5.03,871,4495.39,77.52
2A2A6367,IN-SIR-E142,IND,Sirohi,24.981699564122202,72.64480920162353,Residential,311.76,3.61,1.6,2508,10623.84,81.08
A7E1626D,IN-SIR-781C,IND,Sirohi,24.500607226403574,72.76352975270693,Industrial,143.95,7.72,4.04,491,5154.97,71.0
9386B0C6,IN-SIR-F58E,IND,Sirohi,25.144710164127304,72.98825605192333,Residential,117.87,5.3,0.85,312,13604.06,83.03
9DB4F60A,IN-SIR-9B8B,IND,Sirohi,24.81290507698733,72.75815467452958,Commercial,644.84,0.56,6.61,1149,3745.56,60.17
5F0DCE9C,IN-SIR-8A19,IND,Sirohi,24.45329156367452,72.92087969108282,Commercial,1268.07,5.5,1.28,618,11202.41,82.54
F9020DA9,IN-SIR-45C4,IND,Sirohi,24.65010931561378,72.43636964140747,Industrial,330.65,1.5,10.96,322,2219.86,57.41
768E5B81,IN-ARI-CA9F,IND,Ariyalur,10.927909200003645,79.02094535050041,Residential,308.99,7.55,1.01,413,12581.63,84.98
331DB724,IN-ARI-F7D0,IND,Ariyalur,11.41347863188089,79.32964033227212,Residential,458.37,0.91,7.47,3273,4260.73,49.08
3920616E,IN-ARI-EB12,IND,Ariyalur,11.082555677148124,79.31650074817848,Agricultural,426.68,3.9,1.77,1322,9564.38,77.98
9502FFCD,IN-ARI-1C64,IND,Ariyalur,11.372582915752783,79.20502926609853,Residential,870.29,3.02,5.0,2595,5204.83,63.13
8C6BA000,IN-ARI-9768,IND,Ariyalur,11.360488562834679,79.20339256978917,Industrial,292.1,0.6,2.42,360,7459.24,92.58
A7310407,IN-ARI-E0BF,IND,Ariyalur,11.056646691039028,79.15336768485409,Commercial,247.82,5.46,1.3,1263,11362.89,76.32
23DC4D58,IN-ARI-BCB3,IND,Ariyalur,11.262136880290214,79.33351505803944,Industrial,222.43,5.55,2.56,1948,7802.7,91.51
B5201B57,IN-ARI-702E,IND,Ariyalur,11.078263378767517,79.30912771212617,Agricultural,459.09,5.37,2.33,130,7551.37,93.61
58A14078,IN-ARI-AD9F,IND,Ariyalur,11.148956538651017,79.14157338612361,Residential,758.91,6.73,1.93,399,8696.33,75.32
A83D5473,IN-ARI-4F87,IND,Ariyalur,11.176176576851937,79.36224172773152,Residential,10.08,0.51,7.96,560,3015.45,51.35
40B740D9,IN-ARI-7459,IND,Ariyalur,10.947007140782357,79.12154095653193,Commercial,0.0,3.35,6.51,803,3651.24,53.26
1A24438F,IN-ARI-B065,IND,Ariyalur,11.082044318195319,79.14476341358069,Agricultural,1125.64,2.23,8.14,402,2897.02,43.0
F0E98A28,IN-ARI-49D7,IND,Ariyalur,11.060577825006716,79.36297657410786,Industrial,536.62,1.39,2.25,8759,11186.48,79.52
D6034B53,IN-ARI-2BBA,IND,Ariyalur,11.351126339795144,79.15633037647513,Commercial,361.83,9.26,7.48,907,3309.98,59.72
2F42285E,IN-ARI-C91E,IND,Ariyalur,11.317736990676726,79.38858014508467,Commercial,1138.9,3.75,1.2,545,11590.53,63.18
02CBE0ED,IN-ARI-C8DE,IND,Ariyalur,10.995735420896812,79.0668026723793,Agricultural,1028.59,0.07,0.57,1215,16430.23,83.05
FC0141AB,IN-ARI-A52A,IND,Ariyalur,11.2331924652128,79.32072885739593,Residential,586.33,5.63,4.79,620,4565.41,65.06
59E24B4E,IN-ARI-AA2D,IND,Ariyalur,11.359950544745502,79.15564280918058,Industrial,1071.79,4.67,4.38,272,4756.83,75.87
DBC58757,IN-SIV-C38A,IND,Sivaganga,10.117396066831454,78.65425541220067,Residential,799.87,4.01,3.75,1214,5749.22,88.23
70D2EDBC,IN-SIV-7612,IND,Sivaganga,9.917784276619084,78.59600917726583,Commercial,228.67,5.1,8.38,1551,3286.72,44.79
D77F58CD,IN-SIV-E128,IND,Sivaganga,10.141951446071952,78.45931782197387,Agricultural,604.18,2.92,2.92,7789,9495.58,67.66
39A1A115,IN-SIV-9AE6,IND,Sivaganga,9.895969079997801,78.8157857395138,Agricultural,281.63,2.76,4.54,254,4613.99,84.24
920C69CC,IN-SIV-EEF3,IND,Sivaganga,9.945514154221655,78.63626029509425,Agricultural,576.91,2.73,2.66,623,7071.78,90.68
210E8B00,IN-SIV-101B,IND,Sivaganga,10.315967955117106,78.4464304146258,Residential,614.97,7.76,3.42,303,5779.49,71.51
A0DE72B6,IN-SIV-0631,IND,Sivaganga,10.229824135428558,78.55408143632853,Industrial,184.87,0.41,2.09,783,8397.35,70.32
2E60DB0E,IN-SIV-F595,IND,Sivaganga,10.004127359551461,78.62510544464796,Agricultural,281.84,4.98,5.58,4992,5799.12,58.85
ED7BA17B,IN-SIV-1E44,IND,Sivaganga,10.309652052977098,78.46812387117335,Agricultural,571.97,1.21,1.36,3658,12068.96,85.88
34055399,IN-SIV-33A0,IND,Sivaganga,9.785602972587531,78.64376245009066,Agricultural,192.08,3.66,2.22,337,7896.0,87.7
4C77C99B,IN-SIV-177D,IND,Sivaganga,9.839825628197232,78.71717032484871,Agricultural,456.07,11.61,5.9,2591,4657.15,49.64
993CAC5C,IN-SIV-5FAD,IND,Sivaganga,10.28583944791897,78.36689890015421,Commercial,565.85,0.31,5.09,1261,4611.97,77.42
48C4D786,IN-SIV-90FB,IND,Sivaganga,9.878675326434601,78.57446421881383,Agricultural,289.45,2.58,4.29,848,5064.66,65.13
5D55B849,IN-SIV-D972,IND,Sivaganga,9.673970422740151,78.52093050423395,Commercial,873.21,1.71,6.75,1145,3684.52,60.42
